bookID,title,author,average_rating,isbn,isbn13,language_code,num_pages,audio_hrs,ratings_count,text_reviews_count,publication_date,publisher,series
444,Pyramids of Montauk: Explorations in Consciousness,Peter Moon,3.89,963188925,9780963188922,eng,256,0.0,74,2,1995-01-01,Sky Books (NY),False
446,The Brooklyn Follies,Paul Auster,3.84,312426232,9780312426231,eng,306,0.0,17977,1157,2006-10-17,Picador,False
447,Moon Palace,Paul Auster,3.94,140115854,9780140115857,eng,320,0.0,16099,503,1990-04-01,Penguin Books,False
453,The Music of Chance,Paul Auster,3.9,140154078,9780140154078,eng,217,0.0,361,36,1991-12-01,Penguin Books,False
454,Travels in the Scriptorium,Paul Auster,3.23,805081453,9780805081459,eng,145,0.0,6688,562,2007-01-23,Henry Holt & Company,False
456,Leviathan,Paul Auster,3.96,140178139,9780140178135,eng,275,0.0,11744,443,1993-09-01,Penguin Books,False
463,The Red Notebook: True Stories,Paul Auster,3.77,811214982,9780811214988,eng,104,0.0,2390,120,2002-06-17,New Directions,False
475,Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,3.93,143036556,9780143036555,eng,608,0.0,52522,2780,2005-12-27,Penguin Books Ltd. (London),False
476,The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel,Stephen Leeb,3.4,446579785,9780446579780,eng,211,0.0,213,26,2006-02-01,Business Plus,False
477,Collapse of Complex Societies,Joseph A. Tainter,4.15,052138673X,9780521386739,eng,262,0.0,719,86,1990-03-29,Cambridge University Press,False
478,Bowling Alone: The Collapse and Revival of American Community,Robert D. Putnam,3.8,743203046,9780743203043,eng,544,0.0,4762,512,2001-08-07,Simon  Schuster,False
481,The Collapse of the Common Good: How America's Lawsuit Culture Undermines Our Freedom,Philip K. Howard,3.91,034543871X,9780345438713,eng,272,0.0,62,4,2002-01-29,Ballantine Books,False
484,Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America,Joy Harjo,4.39,393318281,9780393318289,eng,576,0.0,278,20,1998-09-17,W. W. Norton  Company,False
493,My Inventions,Nikola Tesla,4.01,1599869942,9781599869940,eng,88,0.0,2862,262,2006-05-17,Filiquarian Publishing  LLC.,False
494,Wizard: The Life and Times of Nikola Tesla: Biography of a Genius,Marc J.  Seifer,3.78,806519606,9780806519609,eng,542,0.0,2829,334,2001-02-01,Citadel,False
497,Nikola Tesla: A Spark of Genius,Carol Dommermuth-Costa,3.93,822549204,9780822549208,eng,144,0.0,105,5,1994-10-01,Lerner Publications,False
498,Tesla Papers,Nikola Tesla,4.13,932813860,9780932813862,eng,100,0.0,102,2,2000-12-01,Adventures Unlimited Press,False
511,Boys of Summer,Julie Elizabeth Leto,3.77,373792689,9780373792689,eng,249,0.0,478,12,2006-06-27,Harlequin Blaze,False
515,Programming Ruby: The Pragmatic Programmers' Guide,Dave Thomas,4.03,974514055,9780974514055,eng,828,0.0,1577,49,2004-10-11,Pragmatic Bookshelf,False
523,Golding's Lord of the Flies (Cliffs Notes),Maureen Kelly,3.95,764585975,9780764585975,eng,112,0.0,73,8,2000-06-13,Cliffs Notes,False
531,A War Like No Other: How the Athenians & Spartans Fought the Peloponnesian War,Victor Davis Hanson,4.11,812969707,9780812969702,eng,397,0.0,1693,100,2006-09-12,Random House,False
534,We Were Not Like Other People,Ephraim Sevela,4.14,60255080,9780060255084,eng,216,0.0,1,0,1989-01-01,HarperCollins Publishers,False
537,The Lovely Bones,Alice Sebold,3.81,330485385,9780330485388,eng,328,0.0,6485,966,2003-06-01,Picador,False
538,The Lovely Bones,Alice Sebold,3.81,159413023X,9781594130236,eng,532,0.0,367,73,2004-04-01,Large Print Press,False
539,Lovely in Her Bones (Elizabeth MacPherson  #2),Sharyn McCrumb,3.8,345360354,9780345360359,eng,224,0.0,1371,43,1990-05-13,Ballantine Books,True
565,The Zen of CSS Design: Visual Enlightenment for the Web,Dave Shea,3.98,321303474,785342303476,eng,296,0.0,793,28,2005-02-17,Peachpit Press,False
570,HTML  XHTML  and CSS (Visual Quickstart Guide),Elizabeth Castro,3.8,321430840,9780321430847,eng,456,0.0,549,42,2006-08-01,Peachpit Press,False
597,Killing Yourself to Live: 85% of a True Story,Chuck Klosterman,3.81,743264460,9780743264464,eng,245,0.0,26381,1109,2006-06-13,Scribner,False
599,Sex  Drugs  and Cocoa Puffs: A Low Culture Manifesto,Chuck Klosterman,3.73,743236017,9780743236010,eng,272,0.0,62089,3324,2004-07-02,Scribner,False
619,Vice (V  #8),Jane Feather,3.51,553572490,9780553572490,eng,419,0.0,474,19,1996-05-02,Bantam,True
629,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus  #1),Robert M. Pirsig,3.77,60589469,9780060589462,eng,540,0.0,166046,6446,2006-04-25,HarperTorch,True
639,Once Upon a Cool Motorcycle Dude,Kevin O'Malley,4.08,802789471,9780802789471,eng,32,0.0,1773,274,2005-04-01,Walker & Company,False
642,Guidebook to Zen and the Art of Motorcycle Maintenance,Ronald L. DiSanto,3.72,688060692,9780688060695,eng,408,0.0,286,10,1990-11-19,William Morrow Paperbacks,False
643,Motorcycle Basics Techbook,John Harold Haynes,3.85,185960515X,9781859605158,eng,222,0.0,40,2,2002-07-05,Haynes Manuals N. America  Inc.,False
650,LOGO Lounge: 2 000 International Identities by Leading Designers,Catharine M. Fishel,3.93,1592530877,9781592530878,eng,191,0.0,27,0,2004-09-01,Rockport Publishers,False
655,The Death of Ivan Ilych And Other Stories,Leo Tolstoy,4.11,451528808,9780451528803,eng,304,0.0,7300,266,2003-04-01,Signet Classics,False
656,War and Peace,Leo Tolstoy,4.11,192833987,9780192833983,eng,1392,0.0,211671,6245,1998-06-25,Oxford University Press,False
658,The Kingdom of God Is Within You,Leo Tolstoy,4.13,486451380,9780486451381,eng,352,0.0,2403,210,2006-09-08,Dover Publications,False
662,Atlas Shrugged,Ayn Rand,3.69,452011876,9780452011878,eng,1168,0.0,322483,14702,1999-08-01,Plume,False
663,For the New Intellectual: The Philosophy of Ayn Rand,Ayn Rand,3.68,451163087,9780451163080,eng,224,0.0,2750,108,2063-12-01,Signet Book,False
664,The Fountainhead,Ayn Rand,3.87,452286751,9780452286757,eng,752,0.0,1886,229,2005-04-26,Dutton,False
665,The Virtue of Selfishness: A New Concept of Egoism,Ayn Rand,3.51,451163931,9780451163936,eng,176,0.0,11462,467,2064-11-01,Signet,False
667,Anthem,Ayn Rand,3.63,452281253,9780452281257,eng,105,0.0,110952,7277,1999-12-01,NAL,False
668,We the Living,Ayn Rand,3.91,451187849,9780451187840,eng,464,0.0,23199,1086,1996-01-01,Signet,False
669,Capitalism: The Unknown Ideal,Ayn Rand,3.88,451147952,9780451147950,eng,340,0.0,3501,153,1986-07-15,Signet,False
670,Letters of Ayn Rand,Ayn Rand,3.96,452274044,9780452274044,eng,681,0.0,18,2,1997-02-01,NAL,False
672,Sailing for Dummies,J.J. Isler,3.95,471791431,9780471791430,eng,416,0.0,150,7,2006-06-01,For Dummies,False
675,Sailing from Byzantium: How a Lost Empire Shaped the World,Colin  Wells,3.88,553803816,9780553803815,eng,368,0.0,646,83,2006-07-25,Delacorte Press,False
676,Sailing Alone Around the Room: New and Selected Poems,Billy Collins,4.23,375755195,9780375755194,eng,192,0.0,12180,630,2002-09-17,Random House Trade Paperbacks,False
678,The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories,Christopher Caswell,3.62,1592283195,9781592283194,eng,286,0.0,51,5,2004-04-01,Lyons Press,False
681,"Natural Cures ""They"" Don't Want You to Know about",Kevin Trudeau,3.09,975599518,9780975599518,eng,571,0.0,1601,284,2004-01-01,Alliance Publishing,False
685,The Natural,Bernard Malamud,3.63,374502005,9780374502003,eng,231,0.0,8854,672,2003-07-07,Farrar Straus Giroux,False
698,Digging to America,Anne Tyler,3.55,307263940,9780307263940,eng,277,0.0,17155,1841,2006-05-02,Alfred A. Knopf,False
700,Rereading America: Cultural Contexts for Critical Thinking and Writing,Gary Colombo,3.77,312405545,9780312405540,eng,826,0.0,44,3,2004-01-21,Bedford Books,False
702,Modern Latin America,Thomas E. Skidmore,3.59,019517013X,9780195170139,eng,528,0.0,234,11,2004-10-07,Oxford University Press  USA,False
703,The Plot Against America,Philip Roth,3.77,1400079497,9781400079490,eng,391,0.0,33321,2925,2005-09-27,Vintage International,False
707,Naked Pictures of Famous People,Jon   Stewart,3.59,688171621,9780688171629,eng,164,0.0,8703,417,1999-09-22,Dey Street Books,False
759,Collected Stories,Gabriel García Márquez,4.19,60932686,9780060932688,eng,352,0.0,6375,179,2008-05-13,Harper Perennial Modern Classics,False
765,Living to Tell the Tale,Gabriel García Márquez,3.99,140003454X,9781400034543,eng,533,0.0,397,47,2004-10-12,Vintage,False
771,The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory,Brian Greene,4.07,375708111,9780375708114,eng,425,0.0,32569,1058,2004-09-02,Vintage Books USA,False
775,Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman,Upasika Kee Nanayon,4.29,086171492X,9780861714926,eng,288,0.0,37,6,2005-05-15,Wisdom Publications,False
787,The Mini Rough Guide to London,Rob Humphreys,3.75,184353584X,9781843535843,eng,363,0.0,1,0,2006-04-01,Rough Guides,False
793,Best of London (Lonely Planet Best Of),Lonely Planet,3.83,1740594770,9781740594776,eng,128,0.0,11,0,2004-09-01,Lonely Planet,False
799,Out to Eat London 2002 (Lonely Planet Out to Eat),Lonely Planet,0.0,1740592050,9781740592055,eng,295,0.0,0,0,2001-09-01,Lonely Planet,False
815,Three Nights in August: Strategy  Heartbreak  and Joy Inside the Mind of a Manager,H.G. Bissinger,3.88,618710531,9780618710539,eng,287,0.0,6870,237,2006-04-04,Mariner Books,False
816,Cryptonomicon,Neal Stephenson,4.25,60512806,9780060512804,eng,1139,0.0,83184,4249,2002-11-01,Avon,False
822,The Confusion (The Baroque Cycle  #2),Neal Stephenson,4.26,60733357,9780060733353,eng,815,0.0,19320,565,2005-06-14,William Morrow Paperbacks,True
823,Quicksilver (The Baroque Cycle  #1),Neal Stephenson,3.93,60593083,9780060593087,eng,927,0.0,30872,1735,2004-09-21,HarperCollins Perennial,True
824,The Cobweb,Neal Stephenson,3.61,553383442,9780553383447,eng,448,0.0,2465,137,2005-05-31,Spectra Books,False
826,The Big U,Neal Stephenson,3.25,380816032,9780380816033,eng,308,0.0,4657,223,2001-02-06,William Morrow Paperbacks,False
827,The Diamond Age: Or  A Young Lady's Illustrated Primer,Neal Stephenson,4.19,553380966,9780553380965,eng,499,0.0,71042,2767,2000-05-02,Spectra,False
828,Interface,Neal Stephenson,3.68,553383434,9780553383430,eng,640,0.0,4731,270,2005-05-31,Spectra,False
829,Odalisque (The Baroque Cycle  Vol. 1  Book 3),Neal Stephenson,4.2,60833181,9780060833183,eng,464,0.0,1567,65,2006-03-28,HarperTorch,False
830,Snow Crash,Neal Stephenson,4.03,553380958,9780553380958,eng,438,0.0,188100,6612,2000-08-02,Bantam Books,False
834,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame,Dan Harrington,4.16,1880685353,9781880685358,eng,450,0.0,1474,30,2005-06-01,Two Plus Two Publishing LLC,False
835,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,Dan Harrington,4.24,1880685337,9781880685334,eng,381,0.0,1929,72,2004-12-01,Two Plus Two Publishing LLC,False
840,The Design of Everyday Things,Donald A. Norman,4.17,465067107,9780465067107,eng,240,0.0,18602,1379,2002-09-19,Basic Books,False
841,Emotional Design: Why We Love (or Hate) Everyday Things,Donald A. Norman,3.95,465051367,9780465051366,eng,272,0.0,3702,149,2005-05-11,Basic Books,False
842,The Psychology of Everyday Things,Donald A. Norman,4.17,465067093,9780465067091,eng,257,0.0,265,31,1988-06-13,Basic Books,False
848,No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,Alex C. Jones,4.27,898709199,9780898709193,eng,259,0.0,51,7,2006-04-30,Ignatius Press,False
864,The Alchemist,Paulo Coelho,3.86,60887966,9780060887964,eng,192,0.0,920,76,2006-05-02,HarperOne,False
865,The Alchemist,Paulo Coelho,3.86,61122416,9780061122415,eng,197,0.0,1631221,55843,1993-05-01,HarperCollins,False
866,Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9),Hiromu Arakawa,4.57,142150460X,9781421504605,eng,192,0.0,9013,153,2006-09-19,VIZ Media LLC,True
868,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),Hiromu Arakawa,4.56,1591169259,9781591169253,eng,192,0.0,16666,299,2005-09-13,VIZ Media LLC,True
869,Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8),Hiromu Arakawa,4.57,1421504596,9781421504599,eng,192,0.0,11451,161,2006-07-18,VIZ Media LLC,True
870,Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),Hiromu Arakawa,4.5,1591169208,9781591169208,eng,192,0.0,111091,1427,2005-05-03,VIZ Media LLC,True
871,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),Hiromu Arakawa,4.55,1591169291,9781591169291,eng,200,0.0,10752,294,2005-11-08,VIZ Media LLC,True
872,The Illustrated Alchemist: A Fable about Following Your Dream,Paulo Coelho,3.86,006019250X,9780060192501,eng,198,0.0,251,32,1998-11-01,HarperCollins Publishers,False
873,Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),Hiromu Arakawa,4.52,1591169232,9781591169239,eng,192,0.0,14923,419,2005-07-05,VIZ Media LLC,True
880,Pompeii,Robert   Harris,3.82,812974611,9780812974614,eng,274,0.0,26922,1726,2005-11-08,Random House Trade Paperbacks,False
888,The Last Days of Pompeii,Edward Bulwer-Lytton,3.6,158715739X,9781587157394,eng,360,0.0,1156,68,2002-12-03,Borgo Press,False
890,Of Mice and Men,John Steinbeck,3.87,142000671,9780142000670,eng,103,0.0,1755253,25554,2002-01-08,Penguin Books,False
900,The Game: Penetrating the Secret Society of Pickup Artists,Neil Strauss,3.74,60554738,9780060554736,eng,464,0.0,20529,1592,2005-09-06,It Books,False
902,The Westing Game,Ellen Raskin,4.02,014240120X,9780142401200,eng,182,0.0,142121,8782,2004-04-12,Puffin,False
903,The Egypt Game,Zilpha Keatley Snyder,3.83,808553038,9780808553038,eng,215,0.0,30231,1130,2009-07-07,Turtleback Books,False
929,Memoirs of a Geisha,Arthur Golden,4.11,1400096898,9781400096893,eng,503,0.0,280309,3703,2005-11-22,Vintage Books USA,False
930,Memoirs of a Geisha,Arthur Golden,4.11,739326228,9780739326220,eng,434,0.0,1301083,19296,2005-11-15,Random House Large Print Publishing,False
931,Memoirs of a Geisha,Arthur Golden,4.11,99498189,9780099498186,eng,497,0.0,2122,256,2005-12-01,Vintage,False
932,Memoirs of a Geisha: A Portrait of the Film,David        James,4.08,1557046832,9781557046833,eng,144,0.0,145,8,2005-10-20,Newmarket Press,False
933,Memoirs of a Geisha,Arthur Golden,4.11,99771519,9780099771517,eng,497,0.0,4189,462,1998-06-04,Vintage,False
935,Geisha of Gion,Mineko Iwasaki,3.93,074343059X,9780743430593,eng,334,0.0,1556,158,2003-05-06,Pocket Books,False
941,Love As A Foreign Language #5,J. Torres,3.44,1932664394,9781932664393,eng,58,0.0,9,2,2006-02-01,Oni Press,True
944,Jungle Love,Margaret Johnson,3.41,521750849,9780521750844,eng,95,0.0,59,7,2002-08-01,Cambridge University Press,False
960,Angels & Demons (Robert Langdon  #1),Dan Brown,3.89,1416524797,9781416524793,eng,736,0.0,2418736,21303,2006-04-01,Pocket Books,True
968,The Da Vinci Code (Robert Langdon  #2),Dan Brown,3.84,307277674,9780307277671,eng,489,0.0,1679706,35877,2006-03-28,Anchor,True
969,The Da Vinci Code,Dan Brown,3.84,076792603X,9780767926034,eng,467,0.0,1120,105,2006-03-28,Broadway Books,False
975,Deception Point,Dan Brown,3.71,1416524800,9781416524809,eng,736,0.0,4919,410,2006-04-01,Pocket Books,False
977,Deception Point,Dan Brown,3.71,552151769,9780552151764,eng,585,0.0,3353,183,2004-05-01,Corgi Books,False
980,Deception Point,Dan Brown,3.71,593055071,9780593055076,eng,448,0.0,61,4,2005-08-01,Bantam Press,False
987,A Killing Rain (Louis Kincaid  #6),P.J. Parrish,4.04,078601606X,9780786016068,eng,383,0.0,456,41,2005-02-01,Pinnacle,True
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley,4.03,671015206,9780671015206,eng,258,0.0,61760,2600,1998-10-01,Gallery Books,False
1005,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,Napoleon Hill,4.18,1585424331,9781585424337,eng,320,0.0,88897,2334,2005-09-01,Tarcherperigee,False
1007,Think and Grow Rich,Napoleon Hill,4.18,1932429239,9781932429237,eng,368,0.0,48,9,2004-08-07,High Roads Media,False
1014,Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),Mike   Mason,3.58,977616657,9780977616657,eng,256,0.0,173,14,2006-06-07,Pragmatic Bookshelf,False
1022,Read My Lips: Sexual Subversion and the End of Gender,Riki Anne Wilchins,3.95,1563410907,9781563410901,eng,288,0.0,253,17,2005-06-01,Firebrand Books,False
1032,Trump: The Art of the Deal,Donald J. Trump,3.66,345479173,9780345479174,eng,384,0.0,12748,948,2004-12-28,Ballantine Books,False
1052,The Richest Man in Babylon,George S. Clason,4.26,451205367,9780451205360,eng,194,0.0,76451,3400,2008-02-01,Berkley Books,False
1053,The Richest Man in Babylon,George S. Clason,4.26,1419349996,9781419349997,eng,4,0.0,86,15,2005-06-17,Recorded Books  Inc.,False
1059,Shibumi,Trevanian,4.21,1400098033,9781400098033,eng,480,0.0,9498,637,2005-05-10,Broadway Books,False
1067,1776,David McCullough,4.07,743226720,9780743226721,eng,386,0.0,166916,6243,2006-07-04,Simon  Schuster,False
1068,1776,Peter  Stone,4.22,140481397,9780140481396,eng,192,0.0,1299,30,1976-11-18,Penguin Books,False
1073,The Crescent Obscured: The United States and the Muslim World  1776-1815,Robert J. Allison,3.62,226014908,9780226014906,eng,284,0.0,31,5,2000-07-15,University of Chicago Press,False
1078,The Good Earth (House of Earth  #1),Pearl S. Buck,3.98,1416500189,9781416500186,eng,418,0.0,200744,7656,2009-03-04,Howard Publishing Co,True
1090,Purpose Driven Life - For Commuters: What on Earth Am I Here For?,Rick Warren,3.93,310258979,9780310258971,eng,5,0.0,26,2,2005-03-15,Zondervan,False
1097,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,3.74,60838582,9780060838584,eng,399,0.0,190039,4922,2005-07-05,Harper Perennial,False
1099,Fast Food Nation: What The All-American Meal is Doing to the World,Eric Schlosser,3.74,141006870,9780141006871,eng,384,0.0,811,77,2002-04-04,Penguin Books,False
1103,Snow Flower and the Secret Fan,Lisa See,4.07,812968069,9780812968064,eng,269,0.0,297533,14935,2006-02-21,Random House,False
1110,The Broker,John Grisham,3.78,385340540,9780385340540,eng,422,0.0,72361,2334,2006-09-26,Delta,False
1111,The Power Broker: Robert Moses and the Fall of New York,Robert A. Caro,4.51,394720245,9780394720241,eng,1344,0.0,11208,1237,1975-07-12,Vintage,False
1117,The Power Broker: A Novel (Christian Gillette  #3),Stephen W. Frey,3.75,345480600,9780345480606,eng,320,0.0,28,1,2006-07-25,Ballantine Books,True
1120,Body For Life: 12 Weeks to Mental and Physical Strength,Bill Phillips,3.74,60193395,9780060193393,eng,201,0.0,3877,275,1999-06-10,HarperCollins Publishers  Inc.,False
1121,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,Pamela Peeke,3.65,1579546013,9781579546014,eng,288,0.0,401,63,2005-04-01,Rodale Books,False
1123,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,Bill Phillips,3.95,972018417,9780972018418,eng,405,0.0,814,51,2003-11-26,High Point Media,False
1130,The Warren Buffett Way,Robert G. Hagstrom,4.13,471743674,9780471743675,eng,245,0.0,228,16,2005-10-01,John Wiley & Sons,False
1138,The Warren Buffett CEO: Secrets from the Berkshire Hathaway Managers,Robert P. Miles,4.07,471430455,9780471430452,eng,432,0.0,39,1,2003-04-18,Wiley,False
1164,Monkey Business: True Story of the Scopes Trial,Marvin N. Olasky,3.15,805431578,9780805431575,eng,368,0.0,26,8,2005-05-15,B Books,False
